"timestamp","year","month","day","hour","min","sec","site","block","tx","type","depth","rep","temp","sm.corr","location","cover"
2022-02-13 13:00:00,"2022",2,13,13,0,0,"B","4","L","MOPRO","0","1",23.80666667,0,"interspace","lc"
2022-02-13 13:00:00,"2022",2,13,13,0,0,"B","4","W","MOPRO","0","1",13.67,0,"interspace","dc"
2022-02-13 13:00:00,"2022",2,13,13,0,0,"B","5","C","MOPRO","0","1",27.27166667,0,"interspace","moss"
2022-02-13 13:00:00,"2022",2,13,13,0,0,"B","5","L","MOPRO","0","1",26.91833333,0,"interspace","lc"
2022-02-13 13:00:00,"2022",2,13,13,0,0,"B","5","LW","MOPRO","0","1",11.64833333,0.00014346,"interspace","lc"
2022-02-13 13:00:00,"2022",2,13,13,0,0,"B","5","W","MOPRO","0","1",18.37833333,0,"interspace","moss"
2022-02-13 14:00:00,"2022",2,13,14,0,0,"B","1","C","MOPRO","0","1",17.50666667,0.00092452,"interspace","lc"
2022-02-13 14:00:00,"2022",2,13,14,0,0,"B","1","LW","MOPRO","0","1",29.62,0.00088732667198,"interspace","lc"
2022-02-13 14:00:00,"2022",2,13,14,0,0,"B","1","W","MOPRO","0","1",11.83833333,0.00070667332802,"interspace","dc"
2022-02-13 14:00:00,"2022",2,13,14,0,0,"B","2","C","MOPRO","0","1",20.865,0.00081825332802,"interspace","moss"
2022-02-13 14:00:00,"2022",2,13,14,0,0,"B","2","L","MOPRO","0","1",26.21166667,0.00092452,"interspace","lc"
2022-02-13 14:00:00,"2022",2,13,14,0,0,"B","2","LW","MOPRO","0","1",29.245,0.00081559667198,"interspace","lc"
2022-02-13 14:00:00,"2022",2,13,14,0,0,"B","2","W","MOPRO","0","1",17.41,0.00074652332802,"interspace","moss"
2022-02-13 14:00:00,"2022",2,13,14,0,0,"B","3","C","MOPRO","0","1",27.51666667,0,"interspace","moss"
2022-02-13 14:00:00,"2022",2,13,14,0,0,"B","3","L","MOPRO","0","1",30.16666667,0,"interspace","lc"
2022-02-13 14:00:00,"2022",2,13,14,0,0,"B","3","LW","MOPRO","0","1",28.91666667,0.00085279,"interspace","lc"
2022-02-13 14:00:00,"2022",2,13,14,0,0,"B","3","W","MOPRO","0","1",21.905,0.00085279,"interspace","dc"
2022-02-13 14:00:00,"2022",2,13,14,0,0,"B","4","C","MOPRO","0","1",27.68666667,0,"interspace","moss"
2022-02-13 14:00:00,"2022",2,13,14,0,0,"B","4","L","MOPRO","0","1",29.12,0,"interspace","lc"
2022-02-13 14:00:00,"2022",2,13,14,0,0,"B","4","W","MOPRO","0","1",18.015,0,"interspace","dc"
2022-02-13 14:00:00,"2022",2,13,14,0,0,"B","5","C","MOPRO","0","1",30.18666667,0,"interspace","moss"
2022-02-13 14:00:00,"2022",2,13,14,0,0,"B","5","L","MOPRO","0","1",30.54333333,0,"interspace","lc"
